name,description,director,actors,year,cover,original_name,url,genres_ids
Anon,Anon,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2892.jpg,Anon,http://vod.suptv.net:8800/vid.php?h=SXEvaXZaWFJObDZIdFRlYnBhc3pyWEg3ZWd1d3ByTXQvV3ZIT0ZYZmxpUEFTZml1R1UzT0g2bVlhMjNJYXNUNGNuRHhWb0JnUVBCOUJteGpDTnlQQWc9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=0f2fd06395b76b1f0f9c5a7f565e090ee4c54be70366&v=normal_Anon_20180604020704.mp4,Action
Avatar,Avatar,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2893.jpg,Avatar,http://vod.suptv.net:8800/vid.php?h=dzJoU2xycGM3VkFoeC9jemhtVHdsQVpBN3NTVWlxUjhCNFo5ZzN6akpBVWp3aVlCVVFLSWt0ZllmSUxqYS9QSlJBSXpYc2ZBRTZrZjZtR1lZeUxWd3c9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=774d68a175249bf3ed0c050690df07d209b2b3f25e73&v=normal_Avatar_20180604020805.mp4,Action
Catching Feelings,Catching Feelings,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2894.jpg,Catching Feelings,http://vod.suptv.net:8800/vid.php?h=bytPMVRHRXVHTG8rYVlkQVRhNlFkNXlSMEFkaklWQnhpWDdLeC94b0N1S042amlsZyswQUZOWktOdktkS0p6c0ZMeTI2MGFRZC8xWFRTWmlRZk9RdGc9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=30de6750f58eb72e2afe11feb58161eb00d76eee1c3d&v=normal_Catching-Feelings_20180604020843.mp4,Action
Darc,Darc,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2895.jpg,Darc,http://vod.suptv.net:8800/vid.php?h=R3gzQmJucEpOOWhMTkg4SytubXFSeDJkcFZNR3A0TE5URnRsWmxhcmxzYWxMR21XYlJLUDZvcWtKa3JJQUtxbXJ6a0N2emZ3SkNUOUhjMk9JaW8vOHc9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=50d346ec26cc94c6219d6e2052327f867f78e6bfb12f&v=normal_Darc_20180604020914.mp4,Action
Daphne &amp; Velma,Daphne &amp; Velma,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2896.jpg,Daphne &amp; Velma,http://vod.suptv.net:8800/vid.php?h=U0tkN0kybGlYM1Q1enBIeVlVRkMvWmdPaDdBM0RHekh5SGh6NXlUbUJJaE5nVXY3UmQxdXFNWGVpWlBSNk1kY0dTdHcvRmovSUdJNUtkUmVqblFYUlE9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=491276f83153c18e53cbc1d06796f67d0c33c4f8306f&v=normal_Daphne--Velma_20180604020958.mp4,Action
Anti-Social,Anti-Social,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2897.jpg,Anti-Social,http://vod.suptv.net:8800/vid.php?h=T25zMitJcmROZkRxTTZvUjVHRnB6RlNGWUlnbTkrUlNzUkJRbUQ4clRDM1ErWTdrY29tc1g5czhHdExJL0JLd0UvUkdoUFgxb1hpRTlNQ0pEOHlkd3c9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=b97471fa14add3085198076d57d1e9198e155c3ee0e4&v=normal_Anti-Social_20180604021020.mp4,Action
In the Fade,In the Fade,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2898.jpg,In the Fade,http://vod.suptv.net:8800/vid.php?h=bEg2QnhHZHNNbGhqMk9LS1pSSUVMK2VVK2FzRmdsNFJtQ3QxWHd5akI3VVRaVkpDanBOOU1EQVRpbXJvTVVyVC9id0RmdnpVK3p3WElmZGFyYkQ3YWc9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=4b6df8e2398c8aa647efcd03782fb1ce145851d19191&v=normal_In-the-Fade_20180604021049.mp4,Action
Michael Jackson s Journey from Motown to Off the Wall,Michael Jackson s Journey from Motown to Off the Wall,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2899.jpg,Michael Jackson s Journey from Motown to Off the Wall,http://vod.suptv.net:8800/vid.php?h=T0ZXSW41MjMxWDFvbkVaaDN1KzF2blRmSEEzcVViQ1dOTzFYcFBaZmhrUTA5SW5qL1Rnejhwa3d2ZG9QUmxhc0E5SFptcUxURG9kWU53em9SWXVockE9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=79291899265e59a5bc12b96a336ef78f26d3fab4e3c1&v=normal_Michael-Jacksons-Journey-from-Motown-to-Off-the-Wall_20180604021158.mp4,Action
LBJ,LBJ,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2900.jpg,LBJ,http://vod.suptv.net:8800/vid.php?h=YnBUN0ZCajBBZTZUZCs3TW1lTlJHUk9GbksvcU5SSG9meC95YWpkWThubVF4Z0szY0V4aTR2WERTOFVRNStqd1lkekZoUCtPOUp0NStES2F6dE1BR0E9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=84255a17912c8f45af179a55beedf8b4103b6a7467b9&v=normal_LBJ_20180604021353.mp4,Action
All You Can Eat Buddha,All You Can Eat Buddha,,,2018,http://portal.suptv.me/stalker_portal/screenshots/30/2901.jpg,All You Can Eat Buddha,http://vod.suptv.net:8800/vid.php?h=OWpvTHcyUDRGZDZtRSthOFI3b1JvZXJmMGxMSDJBOVBPTWtkUXVNK1lmNzVoTHgzVFNzYlhVV2EwdWtCQURDVTRNbmZ1NHhqL085MzdFZW9EekFaZ1E9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=27ab6988e2701866150eb90799fc5411fc672dc8b39d&v=normal_All-You-Can-Eat-Buddha_20180604021452.mp4,Action
Burn Out,Burn Out,,,2018,http://portal.suptv.me/stalker_portal/screenshots/30/2902.jpg,Burn Out,http://vod.suptv.net:8800/vid.php?h=QjhLTzNXWThadFExL1VBT0NMcnVOSEx3Q2NGZ2ExelJCMWlYdjAwQjE2VmJlTmpnMWQrWU02TVBiVlV2VUhscUFpMkc0MTRlVml6aWlLcHNVUDZVeVE9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=9c2c183045f9578fd3391aab896d8a160189024d4b6a&v=normal_Burn-Out_20180604021515.mp4,Action
Death Wish,Death Wish,,,2018,http://portal.suptv.me/stalker_portal/screenshots/30/2903.jpg,Death Wish,http://vod.suptv.net:8800/vid.php?h=REF2aWZUd0pDbC8wWmdMWWdFaUJRSmZPa2dCSThxS0F1UUJ4c1QwRGFodllTOFE1Q1N1NExDaUZwTHNVL0ZmamVUVTAyTWhvWUc2dzhUcWR6VndER1E9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=f3dc199baa888ed4b4d9358086c5718daa6052da4999&v=normal_Death-Wish_20180604021547.mp4,Action
Hostile,Hostile,,,2018,http://portal.suptv.me/stalker_portal/screenshots/30/2904.jpg,Hostile,http://vod.suptv.net:8800/vid.php?h=ZVIzdDdiVDNqQ2JmWGZzU3RKcXVqQXRjbzhiaTNaclhJYUVSa3YzTGdVYmVEa0hnZFFmZmxGdGJrUFRnbnhYZktCWlNDUzBtZ2NXVmxSMlhVUmpRV1E9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=24bef3d08478cd3dbe5b65fe2af9fc916ae382a8128e&v=normal_Hostile_20180604021615.mp4,Action
Pacific Rim  Uprising,Pacific Rim  Uprising,,,2018,http://portal.suptv.me/stalker_portal/screenshots/30/2905.jpg,Pacific Rim  Uprising,http://vod.suptv.net:8800/vid.php?h=OW9jM3BUK1cyWWhtWWhaQU9ONXBoem92aDUyK1ZyR1dreFpyNmIrU1YyZHFKQzJmcDdRZmV5bTNhMTl1b2tRR3hTWWpVZml1aE9CMTA3WDFqVXBzRFE9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=f0f6a30b0eb8e076dcff7095ea84eaa5ac1e1adb39e4&v=normal_Pacific-Rim-Uprising_20180604021648.mp4,Action
Normandie nue,Normandie nue,,,2018,http://portal.suptv.me/stalker_portal/screenshots/30/2906.jpg,Normandie nue,http://vod.suptv.net:8800/vid.php?h=WHlIV1d2TjBzODExL05ZSTVSbWpoVnJ5WC9BakhodEZYREdCRlk5SmwyRU5xc2lZSlhGdGpiYXdnUTIwWG52WjBaeHZncjBoSW9QWTdHSldaUlF4aUE9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=b8b3d8b02a0a72aa6b3af9885c59e8782db130c63e20&v=normal_Normandie-nue_20180604021717.mp4,Action
Psychokinesis,Psychokinesis,,,2018,http://portal.suptv.me/stalker_portal/screenshots/30/2907.jpg,Psychokinesis,http://vod.suptv.net:8800/vid.php?h=YWdVSVBaclBHTXZsczdYM0VBdTNsNkE1OGRHd1JpSE1BUVR2Y0xSaFFnLytXRC9oNHYrakVmaGFiUjU3ZDNaalZRYjFiT0lqM3RycXNXbUtVdWRIaUE9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=616d60e4cdd4c00d56ebc34366136b968331229cde14&v=normal_Psychokinesis_20180604021738.mp4,Action
Railroad Tigers,Railroad Tigers,,,2018,http://portal.suptv.me/stalker_portal/screenshots/30/2908.jpg,Railroad Tigers,http://vod.suptv.net:8800/vid.php?h=ZlVxT0hNQTFOVGlVNWZCdUduU3pBNnJHV212cmg5Q0dOcENZbHlvaG11cUJ1czk3T1hWZ1JINzhDOHVhRytjODRJK0FMeDRFcFFYSXRQSTVvTnlLVFE9PQ%3D%3D&t=MTUyODM1OTQyOQ%3D%3D&z=f982fa57f98ee6975ba4deac94067a4fea3c355f6d8c&v=normal_Railroad-Tigers_20180604021808.mp4,Action
The 15 17 to Paris,The 15 17 to Paris,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2859.jpg,The 15 17 to Paris,http://vod.suptv.net:8800/vid.php?h=aTlYN3lrb3VTOHZ6blpUb2FIWVpQMFVBeVBSZy9XZXRtYVhCbVgwbGQxcFh0QXhQMnFIcWcrREdEQmcrbWxqcHNITzBPK2FiQllhdkxPQ3FWSERGYXc9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=a2ea37ead20e1059775329138e76336bb50a28f1d9e3&v=normal_The-1517-to-Paris_20180525035610.mp4,Action
Tout nous s&eacute;pare,Tout nous s&eacute;pare,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2860.jpg,Tout nous s&eacute;pare,http://vod.suptv.net:8800/vid.php?h=c0J5YjhjOExRUlRaek9LUGYyQ3M5YlRZaVpSYUdHUTBxMHlyaHhDOWFSeXhIMkRwaHdpN2FRMzdCQk1uZlRNekFLTFIxNjZ0S1ZlaWxVZkkreFNyZXc9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=477f6344e566275ada51f2a0a6257909e4f7c94897e3&v=normal_Tout-nous-spare_20180525035706.mp4,Action
Winchester,Winchester,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2861.jpg,Winchester,http://vod.suptv.net:8800/vid.php?h=TXpOQ2s5R2dXcjZmNHZnZkNKUTlpcmIzU1IrVFdIV0dDS1Fma3MvVDVmb2FQbExBVjdPSjdQenFvM2E1SEZUaEhQOG5qMVBSV0I1RVZyeWpjTC80emc9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=51db1f3186e44f27bd2f0f9a05b2949f74ca16b065c4&v=normal_Winchester_20180525035755.mp4,Action
The Secret Scripture,The Secret Scripture,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2862.jpg,The Secret Scripture,http://vod.suptv.net:8800/vid.php?h=QXUyaUVTclZWMzVkcVg1WjVGVnlKSlJKd3FIcU9ic0sySXVudVNmYXBWRkxZZDlJSlN1QXpqZnRIb2lRNjBzUVBMbWxqUXByQzE2alg5cXBaVXNqdXc9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=b8ed091b1ff4733f161b1dc1007749d06eb9eee7fa77&v=normal_The-Secret-Scripture_20180525141112.mp4,Action
Tout l&agrave;-haut,Tout l&agrave;-haut,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2863.jpg,Tout l&agrave;-haut,http://vod.suptv.net:8800/vid.php?h=SzZHWWtoUEsrWlNQR2ZYZGQva0VERGUvSVpZTkkwMDhzRnhRWGN5NmV6Zndkak1NREQ0Zm9ERThUemFsMjFnWTM2OFZmVW9YVXQ0SkdIbkMvNWN2K3c9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=6a5b422dbeba910e27321097406f668bec4b3360c4d3&v=normal_Tout-l-haut_20180525141221.mp4,Action
Tueurs,Tueurs,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2864.jpg,Tueurs,http://vod.suptv.net:8800/vid.php?h=TlNkYzNnNThMQjV4YXlYMy91YWhDQlFFSnZNWWp5aWlqUUlZdzNSMXZBNWU3MDRHV0xuMUZIZ21WQ0d1ZjFSOEFVZXJBTU5nUWs0ZUpwWWpKVkZBa2c9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=d2c3a413d483c701f2da791fa61be9334b290b33f21e&v=normal_Tueurs_20180525141256.mp4,Action
Que baje Dios y lo vea,Que baje Dios y lo vea,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2865.jpg,Que baje Dios y lo vea,http://vod.suptv.net:8800/vid.php?h=VjNUeFNqTVBQekNIWFFiZGV6RlI1dThBTUhBTGxKYmVFVjFRNTdBSEFFZ2dlQ1pWclUrRU91TWJKcTFoMVI2WW9RbVVwY0tzdGhOdWZ1TE5lSVBPYUE9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=cb73d1437406210e3732d1e9a4ece670fdaabaf1df43&v=normal_Que-baje-Dios-y-lo-vea_20180525145653.mp4,Action
The Workshop,The Workshop,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2866.jpg,The Workshop,http://vod.suptv.net:8800/vid.php?h=MTdhVHRPaVZYaThoWXRvUFRxWUt2QUg3d3d5RG1obzRkQ1ZkWUp2NzJMbjZWUVhKNnl4MGpzSHREMWlvd2xoZU80bkRpUTFEMjB5cGpnUTdDaEloOUE9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=72b820726f80edba137704eac94f646807a23045c189&v=normal_The-Workshop_20180525150100.mp4,Action
Mr &amp; Mrs Adelman,Mr &amp; Mrs Adelman,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2867.jpg,Mr &amp; Mrs Adelman,http://vod.suptv.net:8800/vid.php?h=djhNOFJwWXpDZTlBanNnOTZQVVBFMTZwdG9yTWxkdjVCa3J1ZERhMDlYM2RodUowcjZRUWRTY0VURFJqTThKdmp4UStueWlCQmhkWG5QUjM4TjYvM2c9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=196a745ea0ec9d4f1b107d0a0431e8dd38e205ef92b9&v=normal_Mr--Mrs-Adelman_20180525150525.mp4,Action
The House by the Sea,The House by the Sea,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2868.jpg,The House by the Sea,http://vod.suptv.net:8800/vid.php?h=NHdsTjMxWngzS01FL1pXUjdXMkUvV2YrMUlrLzA4ZU93TnNWT2VWdFVmWnh2NDdoVmNxNUZ6dGswUmFucmNKd1VnVlJQV2hJY0gwUGpyd2VWdkxtc2c9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=90a41fc19d5d7936f6020ba0ea4fbe38c074ef4fc95c&v=normal_The-House-by-the-Sea_20180525151038.mp4,Action
A Good Day to Die Hard,A Good Day to Die Hard,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2869.jpg,A Good Day to Die Hard,http://vod.suptv.net:8800/vid.php?h=YTR6K0ZEdG9oeEdCT3Q5QW1FTzJsMnUxUkQzVDFlS2JRUUdOWThpMGM3V2U3QWM2MHN3dzVONmkxTVExZUhLNEF5NnRjNWNJek5aU1ByL1JqMmR5SHc9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=cedaa962e86cb91e0330bcdee7e0dfbe58b0ba04d498&v=normal_A-Good-Day-to-Die-Hard_20180604014234.mp4,Action
A Fantastic Woman,A Fantastic Woman,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2870.jpg,A Fantastic Woman,http://vod.suptv.net:8800/vid.php?h=UzZGb0dCT3hxeC9wQWQ1REYrTkdyN1pxOW5jVWFlRFhaUURySDRYenMybS9JOWdHTTlKKzRPdUpRQWQ1a1gwTnZWelJtOXdHR2VubDJNWlJPZGttMFE9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=33155ffb20810007f86655f0d01feb3abfea20f96d68&v=normal_A-Fantastic-Woman_20180604014522.mp4,Action
Downrange,Downrange,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2871.jpg,Downrange,http://vod.suptv.net:8800/vid.php?h=M0M5R0lZNkhxaEFkUTR6Vi9ONVV2R3kyeWV4bkFWZi9lUXZCOW5yOWdpYU5keTUwY2g5N3RIUlVIVG81am1INEI2QWRTMU1Yb2J2RHVXVHMrUVlMcHc9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=1b91928eb185bce7c19ca0306cd4860ef4bfd194b97b&v=normal_Downrange_20180604014604.mp4,Action
Fahrenheit 451,Fahrenheit 451,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2872.jpg,Fahrenheit 451,http://vod.suptv.net:8800/vid.php?h=MU5zOGJpUFMvSlhnRHUvblJTTC9iRm9TQWZKSjlneDlFaGtpNE1PQ0wxa0VZc3lLNGNnWVFNWlNRVS9oRFJVdVBJc3RaalpQUDFFMTE1NnpaSTRqaVE9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=8cfd2ba77855de69956bf6adc737548aa798d5bdf729&v=normal_Fahrenheit-451_20180604014700.mp4,Action
Gangsta,Gangsta,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2873.jpg,Gangsta,http://vod.suptv.net:8800/vid.php?h=cGErRjBPTVlpTExFc0lNSW9KQmhLZVUzUG9jY3NDY051ZjlnVGE2Q2swNXFRMFFOYnkva2lKdUViOGs3TkpzNDRrbFllY1JFRXZMbHYwUUZkUEpoc3c9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=4b18a5a0ac495ba84e5644b1d17414aac453e96779e8&v=normal_Gangsta_20180604014737.mp4,Action
Game Night,Game Night,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2874.jpg,Game Night,http://vod.suptv.net:8800/vid.php?h=eTNlTlVsaDdUazZHSENnWXVYTlptWXVpL2pRTVZiV09xdXBWOHJQTHZMVmVvZkZPYmtDSXRUSVdkd3FSU003VDlYTTVJaGlWMUtXVmRGY2FLYm1KbkE9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=cfa08fb5a598a52c7e2bb1cb14fb2fe91fc76020606f&v=normal_Game-Night_20180604014923.mp4,Action
Die Hard with a Vengeance,Die Hard with a Vengeance,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2875.jpg,Die Hard with a Vengeance,http://vod.suptv.net:8800/vid.php?h=YmMxYVJ3M212VDBwVDVpRDNNejJWcE9vdXNQbS85M3ZDRTlTTXlCMWZHMkwzMTVEQmZldnVoei9rTlJkbllBVE9GOURobUdZeDNpaFpPY3p1Q2RoN1E9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=06441b76913cb2d9dd6ffe7c210400192283c9b49d89&v=normal_Die-Hard-with-a-Vengeance_20180604014954.mp4,Action
Die Hard,Die Hard,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2876.jpg,Die Hard,http://vod.suptv.net:8800/vid.php?h=UEhoalF3ZWlhLzVLbEU5THhEdVNaOUlGOWoxRlgwSy9xeHB5YU9DSkUwNmgybHpZc1VHY3NuWXo1MVYxR0E0bGd3eWpPdWJFTmV2OHVqREFPd1BXREE9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=0de9a99aee9869b41782561e90d9ec1015bfdc8c7a4f&v=normal_Die-Hard_20180604015033.mp4,Action
Die Hard 2,Die Hard 2,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2877.jpg,Die Hard 2,http://vod.suptv.net:8800/vid.php?h=azlpMGdJTVpMSkRqWXA0U1p0RDNBQnMxSDJIc3pYM29JOTdXRlhnZ0c5bklWZ1ZGN3JtSVFEZWU2TnZaYktxcDQrcDF3K3cydEVNMzZabVdWaTkxN0E9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=872d9f76d28e92757a6546e7c96c18f24d5ab6528e69&v=normal_Die-Hard-2_20180604015107.mp4,Action
Death Wish,Death Wish,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2878.jpg,Death Wish,http://vod.suptv.net:8800/vid.php?h=bTVod2Rsb2lJdUZnSDJXa3Q2ZEFpc1UwSzJSaG1wT1RJUjRhdEZXb2xaQmlxQ0pRd1V3VVc5Q2RuaHZUa2JVNk9kVEsxVDdIL1N6OWVON0orV3k5eHc9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=59f43ba7c5b0c78eacf8fcc3721c6c93faf4f77a3690&v=normal_Death-Wish_20180604015140.mp4,Action
Red Sparrow,Red Sparrow,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2879.jpg,Red Sparrow,http://vod.suptv.net:8800/vid.php?h=dzMzSmZXL1c3Vlg3OHRVYUZiRGsvRjh3UDdlWFNvd3N2SVY1dG9iejViNWFwUWxjaDIrM2tpaVJTV1Y1WG9WTThYV25ZN29KekNOOHZYOFZhVDRmTEE9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=29f1dde3698c9e65cf38dd30d1130201ff0ad4b61e2e&v=normal_Red-Sparrow_20180604015224.mp4,Action
Men in Black,Men in Black,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2880.jpg,Men in Black,http://vod.suptv.net:8800/vid.php?h=TFZ1Mk1YVGVoT2FjVGtObS9kYXFJOXU1eFBhbGppSlAyczZPSUFFbzVtU2oyamVpVDY3M3VnR29xUEJDYXZaSy93d0hNY29XN0QwSDRxc1pUOVpWNkE9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=cc2054f61c41768404a38b3c41382a39c020ca941e78&v=normal_Men-in-Black_20180604015306.mp4,Action
Men in Black II,Men in Black II,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2881.jpg,Men in Black II,http://vod.suptv.net:8800/vid.php?h=OU05SUJ4d01oWm5OQmNrL1h3ZGZnQjROeVNRbGNTRW5jN3Vkb3V3d2d6VE1XclkxbEJGRmxHRWZ5ekY4aU94SVFBM2dTbGpsN0dxK2xROWRwZ080dHc9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=eb559a3bdba36996e31a96fadc562521ec262c72b1c5&v=normal_Men-in-Black-II_20180604015428.mp4,Action
Men in Black 3,Men in Black 3,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2882.jpg,Men in Black 3,http://vod.suptv.net:8800/vid.php?h=U3Y3TmVKNzZNM2JhZVlDQ3krcHNwVHNxQmZ3KzdyaVhtbUdaaG5lZ21uRmlPZ3Jub2t2K1UxeEFqN1lwa1hud1d3UUFDYS9xb3dTUFhNZHlXYkNuMUE9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=f0e008bb5e2d547114d897c3059f5b61acc997f6ba1f&v=normal_Men-in-Black-3_20180604015451.mp4,Action
The Godfather,The Godfather,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2883.jpg,The Godfather,http://vod.suptv.net:8800/vid.php?h=ejNpdHJPb2cwOXhZZDJlTWZ0ZnJuTzkwRDRsL0VPSUdSQ1ZETC93aHhvRjNCamNmOGZHbWo4Z1dzWnJMekRQQ2svMEwwT25RMzBGem4xWXdzajhVNWc9PQ%3D%3D&t=MTUyODM1OTQyOA%3D%3D&z=625d2a0c7d46a25112c845b204bcd05069224de21623&v=normal_The-Godfather_20180604015544.mp4,Action
Panfilov s 28,Panfilov s 28,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2834.jpg,Panfilov s 28,http://vod.suptv.net:8800/vid.php?h=M2FGZi8zSGFidFZUOC9tTnBqdHJQMmdRMXVIRmRiVU5hMk9JdklOTG1pOWlsV3U1dHlmNzk2bmtiZmEvNkVEb0xPVlJFT3BjNHB5enk2Y2tJUDVtQ3c9PQ%3D%3D&t=MTUyODM1OTQyNw%3D%3D&z=bf3588e8531d8181194e769ec7f1f7ee307e28f09139&v=normal_Panfilovs-28_20180512143108.mp4,Action
Road,Road,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2835.jpg,Road,http://vod.suptv.net:8800/vid.php?h=cW96QVFLc3NaU0tJQWdWUUs5WGtFZGNPY1JMNGFOUC9XcEd0Z3NyMTNxNnBBVms3MDVaaFhaeWdtNks0VXYvTFYwWHdReEwrd2ZmNC9FWkxoRTR1T2c9PQ%3D%3D&t=MTUyODM1OTQyNw%3D%3D&z=11b6676adf07c663cbba1230dbe677957ce8ab9eeec0&v=normal_Road_20180512143200.mp4,Action
Game Night,Game Night,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2836.jpg,Game Night,http://vod.suptv.net:8800/vid.php?h=UGFLMlBmRVF0N2pnYzZVS05yVFV0ejRIVk1xSE5yVTJDVms3VXcxMDdiY1B4ckxtNEV3bjI5UlkweDdkYlRxZ28zbUJ4RmprbFpCTXFWQ3RWdHdtZ3c9PQ%3D%3D&t=MTUyODM1OTQyNw%3D%3D&z=35788997f3730db35f88dfc9b0e59d1717064daf0946&v=normal_Game-Night_20180512143237.mp4,Action
My Happy Family,My Happy Family,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2837.jpg,My Happy Family,http://vod.suptv.net:8800/vid.php?h=WUFGSElnd2pmbTFSMzJpM0VIZGtaenpiRHJJMUhXMzNkMm1IeElVMG5qRG9iZnFIOTlJT2hmMWxjOW00WDRqY0Q3ZUJCcWdUWGMxcktWelJiU2IxTUE9PQ%3D%3D&t=MTUyODM1OTQyNw%3D%3D&z=08d7f7562d0f0dd3a5a6692c684b747987819d994f1c&v=normal_My-Happy-Family_20180512143625.mp4,Action
Hostiles,Hostiles,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2838.jpg,Hostiles,http://vod.suptv.net:8800/vid.php?h=ek9US2ZtUUd1dWdnWEtBUXhtaHpueXZQZjZsYXZBVW5xaHF3c29GdWV3d1RjNHpEaVhzaUdVeXBmR25qWndwZytJSXpWeXRoMWltM05JUjVoYWh0Ync9PQ%3D%3D&t=MTUyODM1OTQyNw%3D%3D&z=8e399dcf0876b9115ae9255128ff14356853d2ca445f&v=normal_Hostiles_20180512143758.mp4,Action
Jack Strong,Jack Strong,,,2018,http://portal.suptv.me/stalker_portal/screenshots/29/2839.jpg,Jack Strong,http://vod.suptv.net:8800/vid.php?h=ZGI2NENINWZEbTFOamIvTlFKaEtsWno2TWwzazRHUlVhUzZNTFVIUjFrNXp5R1pqdGlqNXZaTUg5VWp6WkFwekdOMkgxTmd1QVZTcldVZkJGa2JUU1E9PQ%3D%3D&t=MTUyODM1OTQyNw%3D%3D&z=1f7552ecd5967678c8876f092dde79fdfb08804966bb&v=normal_Jack-Strong_20180512143923.mp4,Action
